,exp_id,agent_id,env_name,exp_seed,num_episodes,policy_seed,K,policy_id,dir_policy_id,episode_returns_mean,episode_returns_std,episode_returns_max,episode_returns_min,episode_steps_mean,episode_steps_std,episode_times_mean,episode_times_std,episode_dones,num_outcome_LOSS,num_outcome_DRAW,num_outcome_WIN,num_outcome_NA
555,356,1,Driving7x7RoundAbout-n2-v0,0,1000,3,BR,klrbr_k4_seed3-v0,pi_BR,1.44889999999999,0.481080855989923,1.6,-1.2,24.771,13.4926853887579,0.095478848218918,0.300120667432527,1,34,0,961,5
564,440,0,Driving7x7RoundAbout-n2-v0,0,1000,1,BR,klrbr_k4_seed1-v0,pi_BR,1.40399999999999,0.536948787129649,1.6,-0.95,17.19,5.7936085473563,0.069068461894989,0.191808618988515,1,50,0,934,16
565,440,1,Driving7x7RoundAbout-n2-v0,0,1000,4,BR,klrbr_k4_seed4-v0,pi_BR,1.41804999999999,0.528385936130018,1.6,-0.9,17.19,5.7936085473563,0.069068461894989,0.191808618988515,1,50,0,940,10
570,536,0,Driving7x7RoundAbout-n2-v0,0,1000,2,BR,klrbr_k4_seed2-v0,pi_BR,1.21845,0.821545554123445,1.6,-0.95,14.919,6.30828336395885,0.059887794971466,0.209556528087543,1,136,0,864,0
578,240,0,Driving7x7RoundAbout-n2-v0,0,1000,0,BR,klrbr_k4_seed0-v0,pi_BR,1.55009999999999,0.081853466633979,1.6,-0.5,20.351,2.43306370652312,0.078791138410568,0.209365359083474,1,1,0,999,0
581,622,1,Driving7x7RoundAbout-n2-v0,0,1000,3,BR,klrbr_k4_seed3-v0,pi_BR,1.53339999999999,0.184253738089625,1.6,-0.75,16.112,4.17318295788718,0.063404977083206,0.162665910110847,1,6,0,994,0
607,433,1,Driving7x7RoundAbout-n2-v0,0,1000,4,BR,klrbr_k4_seed4-v0,pi_BR,1.19725,0.776060524379383,1.6,-0.9,21.208,13.2645669360142,0.075317091226578,0.147825005397852,1,115,0,822,63
633,188,1,Driving7x7RoundAbout-n2-v0,0,1000,3,BR,klrbr_k4_seed3-v0,pi_BR,1.31895,0.673545393793168,1.6,-0.75,15.295,4.6675448578455,0.061099989652634,0.160762973978442,1,100,0,900,0
636,293,0,Driving7x7RoundAbout-n2-v0,0,1000,1,BR,klrbr_k4_seed1-v0,pi_BR,1.35935,0.617891638962692,1.6,-0.8,17.972,7.45353714688536,0.070801882505417,0.184960099975028,1,79,0,913,8
637,293,1,Driving7x7RoundAbout-n2-v0,0,1000,1,BR,klrbr_k4_seed1-v0,pi_BR,1.34784999999999,0.62022405427394,1.6,-0.8,17.972,7.45353714688536,0.070801882505417,0.184960099975028,1,79,0,903,18
642,42,0,Driving7x7RoundAbout-n2-v0,0,1000,0,BR,klrbr_k4_seed0-v0,pi_BR,1.37064999999999,0.636891731379835,1.6,-1,46.839,11.1729619618076,0.115765465974808,0.472622143626428,1,72,0,926,2
650,488,0,Driving7x7RoundAbout-n2-v0,0,1000,2,BR,klrbr_k4_seed2-v0,pi_BR,1.55109999999999,0.049987898535546,1.6,1.5,16.273,2.53307540353618,0.062628069400787,0.159107136013219,1,0,0,1000,0
657,230,1,Driving7x7RoundAbout-n2-v0,0,1000,4,BR,klrbr_k4_seed4-v0,pi_BR,1.3734,0.593980168019102,1.6,-0.95,21.142,8.20230674871405,0.082667347192764,0.21420055800797,1,67,0,918,15
663,650,1,Driving7x7RoundAbout-n2-v0,0,1000,4,BR,klrbr_k4_seed4-v0,pi_BR,1.53679999999999,0.124582342248009,1.6,0.5,19.001,8.67138968101423,0.080165455579758,0.274928817325593,1,0,0,988,12
668,140,0,Driving7x7RoundAbout-n2-v0,0,1000,0,BR,klrbr_k4_seed0-v0,pi_BR,1.35964999999999,0.658744546466993,1.6,-1.05,46.564,11.5804967078273,0.117817006587982,0.496345592727072,1,77,0,923,0
672,287,0,Driving7x7RoundAbout-n2-v0,0,1000,1,BR,klrbr_k4_seed1-v0,pi_BR,1.38329999999999,0.62197356053131,1.6,-1,46.998,10.8221992219696,0.122724326372147,0.526039478169867,1,67,0,931,2
675,237,1,Driving7x7RoundAbout-n2-v0,0,1000,4,BR,klrbr_k4_seed4-v0,pi_BR,1.36939999999999,0.546830540478496,1.6,-0.7,19.204,9.27148229788527,0.081888854026794,0.285906637208099,1,49,0,902,49
681,671,1,Driving7x7RoundAbout-n2-v0,0,1000,4,BR,klrbr_k4_seed4-v0,pi_BR,1.50789999999999,0.304282089515631,1.6,-0.8,16.228,2.26495386266476,0.066008413553238,0.1732274505271,1,20,0,980,0
683,510,1,Driving7x7RoundAbout-n2-v0,0,1000,3,BR,klrbr_k4_seed3-v0,pi_BR,1.41009999999999,0.549370539799873,1.6,-0.8,20.578,7.46296965021298,0.081204651117325,0.2391742553168,1,57,0,938,5
688,145,0,Driving7x7RoundAbout-n2-v0,0,1000,0,BR,klrbr_k4_seed0-v0,pi_BR,1.3567,0.619431279481433,1.6,-0.8,18.774,7.38761964370121,0.070477985143661,0.175283070992073,1,78,0,909,13
694,731,0,Driving7x7RoundAbout-n2-v0,0,1000,4,BR,klrbr_k4_seed4-v0,pi_BR,1.51929999999999,0.269067853895629,1.6,-0.7,16.285,2.26092348388883,0.062180319309235,0.152162126021572,1,14,0,986,0
700,632,0,Driving7x7RoundAbout-n2-v0,0,1000,3,BR,klrbr_k4_seed3-v0,pi_BR,1.51039999999999,0.285739111778556,1.6,-0.65,18.59,5.51542382777607,0.075701172590256,0.221422927224136,1,17,0,983,0
702,385,0,Driving7x7RoundAbout-n2-v0,0,1000,1,BR,klrbr_k4_seed1-v0,pi_BR,1.35075,0.6746420810326,1.6,-1,46.458,12.0339617749102,0.117519233465195,0.503177210845954,1,80,0,919,1
706,635,0,Driving7x7RoundAbout-n2-v0,0,1000,3,BR,klrbr_k4_seed3-v0,pi_BR,1.53859999999999,0.128101678365273,1.6,0.3,17.976,3.95947269216495,0.071811710119247,0.192339109552277,1,0,0,991,9
733,153,1,Driving7x7RoundAbout-n2-v0,0,1000,3,BR,klrbr_k4_seed3-v0,pi_BR,1.39639999999999,0.590438006906739,1.6,-1,47.147,10.5498526529995,0.120047013044357,0.514745212159896,1,62,0,936,2
742,633,0,Driving7x7RoundAbout-n2-v0,0,1000,3,BR,klrbr_k4_seed3-v0,pi_BR,1.54939999999999,0.049996399870391,1.6,1.5,16.095,3.32685662450308,0.066395136594772,0.183079995767347,1,0,0,1000,0
747,405,1,Driving7x7RoundAbout-n2-v0,0,1000,4,BR,klrbr_k4_seed4-v0,pi_BR,1.51379999999999,0.283292357821385,1.6,-0.95,25.747,13.4604974276585,0.095495085716248,0.237299535984357,1,14,0,986,0
750,338,0,Driving7x7RoundAbout-n2-v0,0,1000,1,BR,klrbr_k4_seed1-v0,pi_BR,1.3172,0.659271689063006,1.6,-0.8,19.881,7.54379473474723,0.077726370096207,0.204026593313499,1,79,0,883,38
757,601,1,Driving7x7RoundAbout-n2-v0,0,1000,3,BR,klrbr_k4_seed3-v0,pi_BR,1.53539999999999,0.188936073845097,1.6,-0.65,18.519,8.24970538867904,0.073497088670731,0.226736613725209,1,7,0,993,0
758,538,0,Driving7x7RoundAbout-n2-v0,0,1000,2,BR,klrbr_k4_seed2-v0,pi_BR,1.28455,0.762268848569839,1.6,-0.95,16.68,7.34476684449547,0.065725011587143,0.172599694547612,1,111,0,889,0
759,538,1,Driving7x7RoundAbout-n2-v0,0,1000,3,BR,klrbr_k4_seed3-v0,pi_BR,1.24725,0.767841088702602,1.6,-0.95,16.68,7.34476684449547,0.065725011587143,0.172599694547612,1,111,0,861,28
763,377,1,Driving7x7RoundAbout-n2-v0,0,1000,3,BR,klrbr_k4_seed3-v0,pi_BR,1.2417,0.780420470003191,1.6,-0.85,19.373,11.2495275900813,0.074256720066071,0.175364367581646,1,130,0,864,6
778,341,0,Driving7x7RoundAbout-n2-v0,0,1000,1,BR,klrbr_k4_seed1-v0,pi_BR,1.1217,0.8577523593672,1.6,-0.7,15.771,6.4961957328886,0.061528778553009,0.157041292681568,1,176,0,801,23
800,683,0,Driving7x7RoundAbout-n2-v0,0,1000,3,BR,klrbr_k4_seed3-v0,pi_BR,1.42214999999999,0.535282054154628,1.6,-0.9,19.573,7.11046208062458,0.073750331878662,0.17197458569889,1,48,0,945,7
805,398,1,Driving7x7RoundAbout-n2-v0,0,1000,4,BR,klrbr_k4_seed4-v0,pi_BR,1.33145,0.695559772772979,1.6,-1,46.144,12.1651660079096,0.109883119344711,0.448700752042143,1,88,0,910,2
807,83,1,Driving7x7RoundAbout-n2-v0,0,1000,1,BR,klrbr_k4_seed1-v0,pi_BR,1.45219999999999,0.445937394709164,1.6,-0.75,20.119,5.24660261502622,0.080502506494522,0.220742883431124,1,37,0,955,8
812,485,0,Driving7x7RoundAbout-n2-v0,0,1000,2,BR,klrbr_k4_seed2-v0,pi_BR,1.50564999999999,0.275309966219895,1.6,-0.75,21.981,7.97475009012822,0.081448934078217,0.19895841976308,1,7,0,969,24
823,251,1,Driving7x7RoundAbout-n2-v0,0,1000,1,BR,klrbr_k4_seed1-v0,pi_BR,1.42729999999999,0.538256175069079,1.6,-1,47.769,9.45006026435811,0.118971598148346,0.503540719432284,1,49,0,949,2
832,434,0,Driving7x7RoundAbout-n2-v0,0,1000,1,BR,klrbr_k4_seed1-v0,pi_BR,1.35499999999999,0.6652593479238,1.6,-1,46.417,12.0005462792325,0.11611842250824,0.497735329173442,1,78,0,922,0
856,291,0,Driving7x7RoundAbout-n2-v0,0,1000,1,BR,klrbr_k4_seed1-v0,pi_BR,1.54749999999999,0.049937460888595,1.6,1.5,16.346,2.19596994514952,0.065345807552338,0.176777687120523,1,0,0,1000,0
860,241,0,Driving7x7RoundAbout-n2-v0,0,1000,0,BR,klrbr_k4_seed0-v0,pi_BR,0.834500000000005,1.0597545706436,1.6,-0.95,16.645,10.0192302598553,0.065605556249619,0.214489235052411,1,282,0,681,37
863,132,1,Driving7x7RoundAbout-n2-v0,0,1000,2,BR,klrbr_k4_seed2-v0,pi_BR,1.44119999999999,0.515376134488203,1.6,-0.95,19.951,6.27571501902373,0.076230626344681,0.191984833823383,1,45,0,955,0
864,484,0,Driving7x7RoundAbout-n2-v0,0,1000,2,BR,klrbr_k4_seed2-v0,pi_BR,1.54339999999999,0.080102684099848,1.6,0.4,25.579,13.402826530251,0.090673609018326,0.171563277514025,1,0,0,997,3
868,682,0,Driving7x7RoundAbout-n2-v0,0,1000,3,BR,klrbr_k4_seed3-v0,pi_BR,1.2963,0.744430191488765,1.6,-0.95,15.117,4.78323227535523,0.061559754371643,0.162073352639096,1,104,0,896,0
884,681,0,Driving7x7RoundAbout-n2-v0,0,1000,3,BR,klrbr_k4_seed3-v0,pi_BR,1.53119999999999,0.162992515165575,1.6,0.2,20.149,4.39759013551741,0.079084087133408,0.205457201189756,1,0,0,986,14
886,386,0,Driving7x7RoundAbout-n2-v0,0,1000,1,BR,klrbr_k4_seed1-v0,pi_BR,1.43704999999999,0.43209929125144,1.6,-0.7,20.969,12.1123919603025,0.082609004974365,0.252118869919636,1,30,0,939,31
888,141,0,Driving7x7RoundAbout-n2-v0,0,1000,0,BR,klrbr_k4_seed0-v0,pi_BR,1.13165,0.844890985571512,1.6,-0.75,26.816,14.4181879582699,0.102572207927704,0.303248534897833,1,165,0,806,29
908,584,0,Driving7x7RoundAbout-n2-v0,0,1000,2,BR,klrbr_k4_seed2-v0,pi_BR,1.1197,0.909682312678438,1.6,-0.95,16.45,8.32355092493582,0.064181145429611,0.177211503324584,1,173,0,820,7
920,535,0,Driving7x7RoundAbout-n2-v0,0,1000,2,BR,klrbr_k4_seed2-v0,pi_BR,1.40354999999999,0.528497774356713,1.6,-0.75,17.599,7.94280800472981,0.067111545801163,0.175332458057778,1,51,0,927,22
924,47,0,Driving7x7RoundAbout-n2-v0,0,1000,0,BR,klrbr_k4_seed0-v0,pi_BR,1.55199999999999,0.049959983987187,1.6,1.5,17.499,3.37253598942991,0.06753004693985,0.171987153700585,1,0,0,1000,0
935,699,1,Driving7x7RoundAbout-n2-v0,0,1000,4,BR,klrbr_k4_seed4-v0,pi_BR,1.20225,0.814274178333068,1.6,-0.95,20.098,10.1166395606446,0.079619065761566,0.244164859853828,1,151,0,849,0
939,643,1,Driving7x7RoundAbout-n2-v0,0,1000,4,BR,klrbr_k4_seed4-v0,pi_BR,1.3147,0.718034755426226,1.6,-1,45.989,12.1874065740009,0.118970823049545,0.505895630550207,1,94,0,904,2
944,533,0,Driving7x7RoundAbout-n2-v0,0,1000,2,BR,klrbr_k4_seed2-v0,pi_BR,1.3464,0.658917324100674,1.6,-0.95,17.883,8.80030175618996,0.070025016546249,0.18346574139589,1,85,0,915,0
968,46,0,Driving7x7RoundAbout-n2-v0,0,1000,0,BR,klrbr_k4_seed0-v0,pi_BR,1.43569999999999,0.505871040878998,1.6,-0.95,21.06,5.25246608746787,0.080229479312897,0.208838004618291,1,49,0,951,0
971,104,1,Driving7x7RoundAbout-n2-v0,0,1000,2,BR,klrbr_k4_seed2-v0,pi_BR,1.40374999999999,0.584524111991967,1.6,-1,47.215,10.7061092372533,0.120571439981461,0.51104119466672,1,59,0,940,1
981,692,1,Driving7x7RoundAbout-n2-v0,0,1000,4,BR,klrbr_k4_seed4-v0,pi_BR,1.34359999999999,0.680535847696507,1.6,-1,46.411,11.7756562025222,0.10329980134964,0.408030324130692,1,83,0,915,2
982,437,0,Driving7x7RoundAbout-n2-v0,0,1000,1,BR,klrbr_k4_seed1-v0,pi_BR,1.1661,0.873994159019382,1.6,-0.95,14.778,6.21230359850515,0.062244565248489,0.18330340130191,1,158,0,837,5
984,486,0,Driving7x7RoundAbout-n2-v0,0,1000,2,BR,klrbr_k4_seed2-v0,pi_BR,1.55089999999999,0.049991899343794,1.6,1.5,16.325,2.82371652259925,0.063315440416336,0.163890945160121,1,0,0,1000,0
1002,631,0,Driving7x7RoundAbout-n2-v0,0,1000,3,BR,klrbr_k4_seed3-v0,pi_BR,1.53129999999999,0.199913256188778,1.6,-0.65,19.465,9.51129723013638,0.077237383127213,0.212604170629003,1,8,0,992,0
1017,13,1,Driving7x7RoundAbout-n2-v0,0,1000,0,BR,klrbr_k4_seed0-v0,pi_BR,1.31185,0.710473136367596,1.6,-0.95,19.139,10.4378004866926,0.076388965606689,0.259207738639614,1,101,0,899,0
1029,475,1,Driving7x7RoundAbout-n2-v0,0,1000,2,BR,klrbr_k4_seed2-v0,pi_BR,1.54699999999999,0.049909918853871,1.6,1.5,17.847,5.34299457233488,0.072883030414581,0.203699067229345,1,0,0,1000,0
1036,684,0,Driving7x7RoundAbout-n2-v0,0,1000,3,BR,klrbr_k4_seed3-v0,pi_BR,1.1852,0.854038031940037,1.6,-0.95,16.123,8.33389890747422,0.062619122505188,0.162024181331996,1,152,0,848,0
1048,636,0,Driving7x7RoundAbout-n2-v0,0,1000,3,BR,klrbr_k4_seed3-v0,pi_BR,1.43959999999999,0.493666729687146,1.6,-0.8,16.515,2.79745866814865,0.065940706968307,0.178971897167162,1,47,0,953,0
1049,636,1,Driving7x7RoundAbout-n2-v0,0,1000,3,BR,klrbr_k4_seed3-v0,pi_BR,1.44004999999999,0.494942923477041,1.6,-0.8,16.515,2.79745866814865,0.065940706968307,0.178971897167162,1,47,0,953,0
1051,125,1,Driving7x7RoundAbout-n2-v0,0,1000,2,BR,klrbr_k4_seed2-v0,pi_BR,1.50534999999999,0.317756003090421,1.6,-0.75,15.444,2.67223951022359,0.062017879486084,0.165850434272106,1,19,0,981,0
1054,189,0,Driving7x7RoundAbout-n2-v0,0,1000,0,BR,klrbr_k4_seed0-v0,pi_BR,1.39814999999999,0.596857669381903,1.6,-1.05,47.147,10.4841495124784,0.11964208984375,0.494963949958281,1,63,0,937,0
1057,181,1,Driving7x7RoundAbout-n2-v0,0,1000,3,BR,klrbr_k4_seed3-v0,pi_BR,1.33985,0.610421557204523,1.6,-0.75,22.282,9.41798683371346,0.083069289684296,0.18448952208526,1,72,0,893,35
1067,69,1,Driving7x7RoundAbout-n2-v0,0,1000,1,BR,klrbr_k4_seed1-v0,pi_BR,1.47659999999999,0.388255637434924,1.6,-0.65,16.704,3.69437193579639,0.066371895313263,0.167288006434719,1,31,0,964,5
1068,537,0,Driving7x7RoundAbout-n2-v0,0,1000,2,BR,klrbr_k4_seed2-v0,pi_BR,1.54549999999999,0.080248052935881,1.6,0.4,17.516,3.80049259965073,0.06867952132225,0.186153244041903,1,0,0,997,3
1074,194,0,Driving7x7RoundAbout-n2-v0,0,1000,0,BR,klrbr_k4_seed0-v0,pi_BR,1.2914,0.699278942911914,1.6,-0.8,20.46,9.32750770570574,0.077115280389786,0.191922790452182,1,96,0,875,29
1085,111,1,Driving7x7RoundAbout-n2-v0,0,1000,2,BR,klrbr_k4_seed2-v0,pi_BR,1.46359999999999,0.443672221352658,1.6,-0.95,18.604,9.52224679369318,0.074112646102905,0.229941347203613,1,35,0,965,0
1088,44,0,Driving7x7RoundAbout-n2-v0,0,1000,0,BR,klrbr_k4_seed0-v0,pi_BR,1.53784999999999,0.181919975538696,1.6,-0.95,18.582,3.73273036797463,0.073072860240936,0.191175547074892,1,5,0,995,0
1104,144,0,Driving7x7RoundAbout-n2-v0,0,1000,0,BR,klrbr_k4_seed0-v0,pi_BR,1.49179999999999,0.365106505009157,1.6,-0.95,20.241,6.05168728537753,0.077781342029572,0.197573885459997,1,20,0,970,10
1110,438,0,Driving7x7RoundAbout-n2-v0,0,1000,1,BR,klrbr_k4_seed1-v0,pi_BR,1.2545,0.700824336050047,1.6,-0.75,20.171,8.05976172104362,0.078917232036591,0.20517614732504,1,98,0,844,58
1112,336,0,Driving7x7RoundAbout-n2-v0,0,1000,1,BR,klrbr_k4_seed1-v0,pi_BR,1.37864999999999,0.627783145281868,1.6,-1,46.879,11.2407454823957,0.111952164411545,0.45369671293285,1,69,0,931,0
1118,439,0,Driving7x7RoundAbout-n2-v0,0,1000,1,BR,klrbr_k4_seed1-v0,pi_BR,1.1869,0.844022150183282,1.6,-0.95,18.012,10.9510664320878,0.070160745620728,0.193025429877169,1,136,0,841,23
1129,720,1,Driving7x7RoundAbout-n2-v0,0,1000,4,BR,klrbr_k4_seed4-v0,pi_BR,1.53294999999999,0.218075210649904,1.6,-0.85,19.862,3.99386479490731,0.078666419506073,0.205893256843312,1,8,0,992,0
1143,559,1,Driving7x7RoundAbout-n2-v0,0,1000,4,BR,klrbr_k4_seed4-v0,pi_BR,1.54799999999999,0.049809637621649,1.6,1.5,20.775,5.41833692197154,0.080024163007736,0.196478469911673,1,0,0,1000,0
1146,587,0,Driving7x7RoundAbout-n2-v0,0,1000,2,BR,klrbr_k4_seed2-v0,pi_BR,1.3556,0.62713925088452,1.6,-0.95,18.113,8.58989121002123,0.071679680109024,0.220674806956196,1,63,0,906,31
1147,587,1,Driving7x7RoundAbout-n2-v0,0,1000,4,BR,klrbr_k4_seed4-v0,pi_BR,1.37234999999999,0.615900135979852,1.6,-0.95,18.113,8.58989121002123,0.071679680109024,0.220674806956196,1,63,0,918,19
1149,454,1,Driving7x7RoundAbout-n2-v0,0,1000,2,BR,klrbr_k4_seed2-v0,pi_BR,1.53839999999999,0.1014171583116,1.6,0.4,25.698,13.3820325810394,0.103768284797668,0.333706059141984,1,0,0,994,6
1151,6,1,Driving7x7RoundAbout-n2-v0,0,1000,0,BR,klrbr_k4_seed0-v0,pi_BR,1.3576,0.661586910390461,1.6,-1.2,46.433,11.7843757153275,0.117431827545166,0.489228347391202,1,78,0,922,0
1171,580,1,Driving7x7RoundAbout-n2-v0,0,1000,4,BR,klrbr_k4_seed4-v0,pi_BR,1.0781,0.919328771441427,1.6,-0.9,15.595,6.2362629033741,0.06431499004364,0.205247287109734,1,203,0,797,0
1188,489,0,Driving7x7RoundAbout-n2-v0,0,1000,2,BR,klrbr_k4_seed2-v0,pi_BR,1.3325,0.698429488209087,1.6,-0.95,15.056,3.75111503422649,0.058581629514694,0.155779105910315,1,87,0,913,0
1189,489,1,Driving7x7RoundAbout-n2-v0,0,1000,2,BR,klrbr_k4_seed2-v0,pi_BR,1.3328,0.698698189492428,1.6,-0.95,15.056,3.75111503422649,0.058581629514694,0.155779105910315,1,87,0,913,0
1192,244,0,Driving7x7RoundAbout-n2-v0,0,1000,0,BR,klrbr_k4_seed0-v0,pi_BR,1.1237,0.865536429042708,1.6,-0.95,19.492,9.23265595589915,0.074738379955292,0.193883400163191,1,164,0,794,42
1193,244,1,Driving7x7RoundAbout-n2-v0,0,1000,4,BR,klrbr_k4_seed4-v0,pi_BR,1.1201,0.872115812263487,1.6,-0.95,19.492,9.23265595589915,0.074738379955292,0.193883400163191,1,164,0,801,35
1198,585,0,Driving7x7RoundAbout-n2-v0,0,1000,2,BR,klrbr_k4_seed2-v0,pi_BR,1.1901,0.807144342729354,1.6,-0.9,19.462,8.00165957786258,0.07783504486084,0.246384544976996,1,135,0,834,31
1200,94,0,Driving7x7RoundAbout-n2-v0,0,1000,0,BR,klrbr_k4_seed0-v0,pi_BR,1.54809999999999,0.049963886958482,1.6,1.5,17.631,4.52933096604786,0.067854389667511,0.176865805950805,1,0,0,1000,0
1212,191,0,Driving7x7RoundAbout-n2-v0,0,1000,0,BR,klrbr_k4_seed0-v0,pi_BR,1.4142,0.542423598306711,1.6,-0.8,19.553,6.59766557200348,0.075547312736511,0.198868768476478,1,59,0,941,0
1223,531,1,Driving7x7RoundAbout-n2-v0,0,1000,3,BR,klrbr_k4_seed3-v0,pi_BR,1.0383,0.936596556688104,1.6,-0.8,15.015,5.01943970976841,0.059044530630112,0.146855730327364,1,224,0,776,0
1226,435,0,Driving7x7RoundAbout-n2-v0,0,1000,1,BR,klrbr_k4_seed1-v0,pi_BR,1.04575,0.931557533113227,1.6,-0.95,19.169,11.0545212017527,0.071676955699921,0.159022630511698,1,205,0,776,19
